code,name,market_id,category33_id,category17_id,scale_id
1301,極洋,1,50.0,1.0,6.0
1332,日本水産,1,50.0,1.0,6.0
1333,マルハニチロ,1,50.0,1.0,4.0
1352,ホウスイ,1,6050.0,13.0,7.0
1376,カネコ種苗,1,50.0,1.0,7.0
1377,サカタのタネ,1,50.0,1.0,6.0
1379,ホクト,1,50.0,1.0,6.0
1380,秋川牧園,3,50.0,1.0,
1381,アクシーズ,3,50.0,1.0,
1382,ホーブ,3,50.0,1.0,
1383,ベルグアース,3,50.0,1.0,
1384,ホクリヨウ,1,50.0,1.0,7.0
1400,ルーデン・ホールディングス,4,2050.0,3.0,
1401,エムビーエス,5,2050.0,3.0,
1407,ウエストホールディングス,3,2050.0,3.0,
1408,サムシングホールディングス,4,2050.0,3.0,
1414,ショーボンドホールディングス,1,2050.0,3.0,6.0
1417,ミライト・ホールディングス,1,2050.0,3.0,6.0
1418,インターライフホールディングス,3,2050.0,3.0,
1419,タマホーム,1,2050.0,3.0,7.0
1420,サンヨーホームズ,1,2050.0,3.0,7.0
1429,日本アクア,5,2050.0,3.0,
1430,ファーストコーポレーション,5,2050.0,3.0,
1432,動力,7,2050.0,3.0,
1433,ベステラ,5,2050.0,3.0,
1434,ＪＥＳＣＯホールディングス,6,2050.0,3.0,
1435,インベスターズクラウド,5,2050.0,3.0,
1436,フィット,5,2050.0,3.0,
1491,中外鉱業,6,3500.0,7.0,
1514,住石ホールディングス,1,1050.0,2.0,7.0
1515,日鉄鉱業,1,1050.0,2.0,6.0
1518,三井松島産業,1,1050.0,2.0,6.0
1605,国際石油開発帝石,1,1050.0,2.0,2.0
1606,日本海洋掘削,1,1050.0,2.0,6.0
1662,石油資源開発,1,1050.0,2.0,4.0
1663,Ｋ＆Ｏエナジーグループ,1,1050.0,2.0,7.0
1711,省電舎,6,2050.0,3.0,
1712,ダイセキ環境ソリューション,1,2050.0,3.0,7.0
1716,第一カッター興業,3,2050.0,3.0,
1717,明豊ファシリティワークス,3,2050.0,3.0,
1718,美樹工業,3,2050.0,3.0,
1719,安藤・間,1,2050.0,3.0,6.0
1720,東急建設,1,2050.0,3.0,6.0
1721,コムシスホールディングス,1,2050.0,3.0,4.0
1722,ミサワホーム,1,2050.0,3.0,6.0
1723,日本電技,3,2050.0,3.0,
1724,シンクレイヤ,3,2050.0,3.0,
1726,ビーアールホールディングス,1,2050.0,3.0,7.0
1728,ミサワホーム中国,3,2050.0,3.0,
1730,麻生フオームクリート,3,2050.0,3.0,
1736,オーテック,3,2050.0,3.0,
1737,三井金属エンジニアリング,6,2050.0,3.0,
1739,シード平和,4,2050.0,3.0,
1743,コーアツ工業,6,2050.0,3.0,
1757,クレアホールディングス,6,2050.0,3.0,
1758,太洋基礎工業,3,2050.0,3.0,
1762,高松コンストラクショングループ,1,2050.0,3.0,7.0
1764,工藤建設,6,2050.0,3.0,
1766,東建コーポレーション,1,2050.0,3.0,6.0
1768,ソネック,1,2050.0,3.0,7.0
1770,藤田エンジニアリング,3,2050.0,3.0,
1773,ワイ・ティー・エル・コーポレーション・バーハッド,10,2050.0,3.0,
1775,富士古河Ｅ＆Ｃ,6,2050.0,3.0,
1776,三井住建道路,6,2050.0,3.0,
1780,ヤマウラ,1,2050.0,3.0,7.0
1782,常磐開発,3,2050.0,3.0,
1783,アジアゲートホールディングス,3,2050.0,3.0,
1787,ナカボーテック,3,2050.0,3.0,
1788,三東工業社,3,2050.0,3.0,
1789,山加電業,3,2050.0,3.0,
1793,大本組,3,2050.0,3.0,
1795,マサル,3,2050.0,3.0,
1798,守谷商会,3,2050.0,3.0,
1799,第一建設工業,3,2050.0,3.0,
1801,大成建設,1,2050.0,3.0,4.0
1802,大林組,1,2050.0,3.0,4.0
1803,清水建設,1,2050.0,3.0,4.0
1805,飛島建設,1,2050.0,3.0,6.0
1807,佐藤渡辺,3,2050.0,3.0,
1808,長谷工コーポレーション,1,2050.0,3.0,4.0
1810,松井建設,1,2050.0,3.0,7.0
1811,錢高組,1,2050.0,3.0,7.0
1812,鹿島建設,1,2050.0,3.0,4.0
1813,不動テトラ,1,2050.0,3.0,6.0
1814,大末建設,1,2050.0,3.0,7.0
1815,鉄建建設,1,2050.0,3.0,6.0
1820,西松建設,1,2050.0,3.0,4.0
1821,三井住友建設,1,2050.0,3.0,4.0
1822,大豊建設,1,2050.0,3.0,6.0
1824,前田建設工業,1,2050.0,3.0,4.0
1826,佐田建設,1,2050.0,3.0,7.0
1827,ナカノフドー建設,1,2050.0,3.0,7.0
1828,田辺工業,6,2050.0,3.0,
1833,奥村組,1,2050.0,3.0,4.0
1835,東鉄工業,1,2050.0,3.0,6.0
1840,土屋ホールディングス,6,2050.0,3.0,
1841,サンユー建設,3,2050.0,3.0,
1844,大盛工業,6,2050.0,3.0,
1846,鈴縫工業,6,2050.0,3.0,
1847,イチケン,1,2050.0,3.0,7.0
1848,富士ピー・エス,6,2050.0,3.0,
1850,南海辰村建設,6,2050.0,3.0,
1852,淺沼組,1,2050.0,3.0,7.0
1853,森組,6,2050.0,3.0,
1860,戸田建設,1,2050.0,3.0,4.0
1861,熊谷組,1,2050.0,3.0,6.0
1865,青木あすなろ建設,1,2050.0,3.0,7.0
1866,北野建設,1,2050.0,3.0,7.0
1867,植木組,1,2050.0,3.0,7.0
1868,三井ホーム,1,2050.0,3.0,7.0
1870,矢作建設工業,1,2050.0,3.0,7.0
1871,ピーエス三菱,1,2050.0,3.0,7.0
1873,日本ハウスホールディングス,1,2050.0,3.0,6.0
1878,大東建託,1,2050.0,3.0,2.0
1879,新日本建設,1,2050.0,3.0,7.0
1881,ＮＩＰＰＯ,1,2050.0,3.0,6.0
1882,東亜道路工業,1,2050.0,3.0,6.0
1883,前田道路,1,2050.0,3.0,4.0
1884,日本道路,1,2050.0,3.0,6.0
1885,東亜建設工業,1,2050.0,3.0,6.0
1888,若築建設,1,2050.0,3.0,6.0
1890,東洋建設,1,2050.0,3.0,6.0
1893,五洋建設,1,2050.0,3.0,4.0
1896,大林道路,1,2050.0,3.0,6.0
1897,金下建設,6,2050.0,3.0,
1898,世紀東急工業,1,2050.0,3.0,7.0
1899,福田組,1,2050.0,3.0,6.0
1904,大成温調,3,2050.0,3.0,
1905,テノックス,3,2050.0,3.0,
1906,細田工務店,3,2050.0,3.0,
1909,日本ドライケミカル,1,3600.0,8.0,7.0
1911,住友林業,1,2050.0,3.0,4.0
1914,日本基礎技術,1,2050.0,3.0,7.0
1916,日成ビルド工業,1,2050.0,3.0,6.0
1919,ヤマダ・エスバイエルホーム,1,2050.0,3.0,7.0
1921,巴コーポレーション,1,2050.0,3.0,7.0
1924,パナホーム,1,2050.0,3.0,6.0
1925,大和ハウス工業,1,2050.0,3.0,2.0
1926,ライト工業,1,2050.0,3.0,6.0
1928,積水ハウス,1,2050.0,3.0,2.0
1929,日特建設,1,2050.0,3.0,7.0
1930,北陸電気工事,1,2050.0,3.0,7.0
1931,日本電通,6,2050.0,3.0,
1933,ＳＹＳＫＥＮ,6,2050.0,3.0,
1934,ユアテック,1,2050.0,3.0,7.0
1935,ＴＴＫ,6,2050.0,3.0,
1937,西部電気工業,1,2050.0,3.0,7.0
1938,日本リーテック,6,2050.0,3.0,
1939,四電工,1,2050.0,3.0,7.0
1941,中電工,1,2050.0,3.0,6.0
1942,関電工,1,2050.0,3.0,6.0
1944,きんでん,1,2050.0,3.0,4.0
1945,東京エネシス,1,2050.0,3.0,7.0
1946,トーエネック,1,2050.0,3.0,7.0
1948,弘電社,6,2050.0,3.0,
1949,住友電設,1,2050.0,3.0,6.0
1950,日本電設工業,1,2050.0,3.0,6.0
1951,協和エクシオ,1,2050.0,3.0,4.0
1952,新日本空調,1,2050.0,3.0,7.0
1954,日本工営,1,9050.0,10.0,6.0
1956,ＮＤＳ,1,2050.0,3.0,7.0
1959,九電工,1,2050.0,3.0,6.0
1960,サンテック,6,2050.0,3.0,
1961,三機工業,1,2050.0,3.0,6.0
1963,日揮,1,2050.0,3.0,4.0
1964,中外炉工業,1,2050.0,3.0,7.0
1965,テクノ菱和,6,2050.0,3.0,
1966,高田工業所,6,2050.0,3.0,
1967,ヤマト,1,2050.0,3.0,7.0
1968,太平電業,1,2050.0,3.0,6.0
1969,高砂熱学工業,1,2050.0,3.0,6.0
1971,中央ビルト工業,6,3550.0,3.0,
1972,三晃金属工業,1,2050.0,3.0,7.0
1973,ＮＥＣネッツエスアイ,1,5250.0,10.0,6.0
1975,朝日工業社,1,2050.0,3.0,7.0
1976,明星工業,1,2050.0,3.0,6.0
1979,大氣社,1,2050.0,3.0,4.0
1980,ダイダン,1,2050.0,3.0,7.0
1981,協和日成,3,2050.0,3.0,
1982,日比谷総合設備,1,2050.0,3.0,7.0
1983,東芝プラントシステム,1,2050.0,3.0,6.0
1984,三信建設工業,3,2050.0,3.0,
1987,ソルコム,6,2050.0,3.0,
1989,北陸電話工事,6,2050.0,3.0,
1992,神田通信機,3,2050.0,3.0,
1994,高橋カーテンウォール工業,3,2050.0,3.0,
1997,暁飯島工業,3,2050.0,3.0,
2001,日本製粉,1,3050.0,1.0,6.0
2002,日清製粉グループ本社,1,3050.0,1.0,4.0
2003,日東富士製粉,1,3050.0,1.0,7.0
2004,昭和産業,1,3050.0,1.0,7.0
2008,増田製粉所,6,3050.0,1.0,
2009,鳥越製粉,1,3050.0,1.0,7.0
2053,中部飼料,1,3050.0,1.0,7.0
2055,日和産業,6,3050.0,1.0,
2060,フィード・ワン,1,3050.0,1.0,7.0
2107,東洋精糖,1,3050.0,1.0,7.0
2108,日本甜菜製糖,1,3050.0,1.0,7.0
2109,三井製糖,1,3050.0,1.0,6.0
2112,塩水港精糖,1,3050.0,1.0,7.0
2114,フジ日本精糖,6,3050.0,1.0,
2117,日新製糖,1,3050.0,1.0,7.0
2120,ネクスト,1,9050.0,10.0,6.0
2121,ミクシィ,5,9050.0,10.0,
2122,インタースペース,5,9050.0,10.0,
2124,ジェイエイシーリクルートメント,1,9050.0,10.0,7.0
2127,日本Ｍ＆Ａセンター,1,9050.0,10.0,4.0
2128,ノバレーゼ,1,9050.0,10.0,7.0
2130,メンバーズ,6,9050.0,10.0,
2131,アコーディア・ゴルフ,1,9050.0,10.0,6.0
2132,アイレップ,6,9050.0,10.0,
2134,燦キャピタルマネージメント,3,9050.0,10.0,
2136,ヒップ,3,9050.0,10.0,
2138,クルーズ,3,5250.0,10.0,
2139,中広,1,9050.0,10.0,7.0
2144,やまねメディカル,4,9050.0,10.0,
2145,データリンクス,3,9050.0,10.0,
2146,ＵＴグループ,3,9050.0,10.0,
2148,アイティメディア,5,9050.0,10.0,
2150,ケアネット,5,9050.0,10.0,
2151,タケエイ,1,9050.0,10.0,6.0
2152,幼児活動研究会,3,9050.0,10.0,
2153,Ｅ・Ｊホールディングス,6,9050.0,10.0,
2154,トラスト・テック,1,9050.0,10.0,7.0
2156,セーラー広告,3,9050.0,10.0,
2157,コシダカホールディングス,3,9050.0,10.0,
2158,ＵＢＩＣ,5,9050.0,10.0,
2159,フルスピード,5,9050.0,10.0,
2160,ジーエヌアイグループ,5,3250.0,5.0,
2162,日本マニュファクチャリングサービス,3,9050.0,10.0,
2163,アルトナー,3,9050.0,10.0,
2164,地域新聞社,4,9050.0,10.0,
2168,パソナグループ,1,9050.0,10.0,7.0
2169,ＣＤＳ,1,9050.0,10.0,7.0
2170,リンクアンドモチベーション,1,9050.0,10.0,7.0
2173,博展,4,9050.0,10.0,
2174,ＧＣＡサヴィアン,1,9050.0,10.0,6.0
2175,エス・エム・エス,1,9050.0,10.0,6.0
2176,イナリサーチ,3,9050.0,10.0,
2178,トライステージ,5,9050.0,10.0,
2179,成学社,3,9050.0,10.0,
2180,サニーサイドアップ,4,9050.0,10.0,
2181,テンプホールディングス,1,9050.0,10.0,4.0
2183,リニカル,1,9050.0,10.0,7.0
2185,シイエム・シイ,3,9050.0,10.0,
2186,ソーバル,3,9050.0,10.0,
2191,テラ,3,9050.0,10.0,
2193,クックパッド,1,9050.0,10.0,6.0
2195,アミタホールディングス,4,9050.0,10.0,
2196,エスクリ,1,9050.0,10.0,7.0
2198,アイ・ケイ・ケイ,1,9050.0,10.0,7.0
2201,森永製菓,1,3050.0,1.0,6.0
2204,中村屋,1,3050.0,1.0,7.0
2206,江崎グリコ,1,3050.0,1.0,4.0
2207,名糖産業,1,3050.0,1.0,7.0
2208,ブルボン,6,3050.0,1.0,
2209,井村屋グループ,6,3050.0,1.0,
2211,不二家,1,3050.0,1.0,6.0
2212,山崎製パン,1,3050.0,1.0,4.0
2215,第一屋製パン,1,3050.0,1.0,7.0
2216,カンロ,6,3050.0,1.0,
2217,モロゾフ,1,3050.0,1.0,7.0
2220,亀田製菓,1,3050.0,1.0,6.0
2221,岩塚製菓,3,3050.0,1.0,
2222,寿スピリッツ,1,3050.0,1.0,7.0
2224,コモ,3,3050.0,1.0,
2226,フレンテ,3,3050.0,1.0,
2228,シベール,3,3050.0,1.0,
2229,カルビー,1,3050.0,1.0,4.0
2230,五洋食品産業,11,3050.0,1.0,
2264,森永乳業,1,3050.0,1.0,4.0
2266,六甲バター,1,3050.0,1.0,7.0
2267,ヤクルト本社,1,3050.0,1.0,4.0
2268,ＢＲ　サーティワン　アイスクリーム,3,3050.0,1.0,
2269,明治ホールディングス,1,3050.0,1.0,4.0
2270,雪印メグミルク,1,3050.0,1.0,4.0
2281,プリマハム,1,3050.0,1.0,6.0
2282,日本ハム,1,3050.0,1.0,4.0
2286,林兼産業,1,3050.0,1.0,7.0
2288,丸大食品,1,3050.0,1.0,7.0
2291,福留ハム,6,3050.0,1.0,
2292,Ｓ　Ｆｏｏｄｓ,1,3050.0,1.0,6.0
2293,滝沢ハム,3,3050.0,1.0,
2294,柿安本店,3,3050.0,1.0,
2296,伊藤ハム米久ホールディングス,1,3050.0,1.0,6.0
2300,きょくとう,3,9050.0,10.0,
2301,学情,1,9050.0,10.0,7.0
2303,ドーン,3,5250.0,10.0,
2304,ＣＳＳホールディングス,3,9050.0,10.0,
2305,スタジオアリス,1,9050.0,10.0,7.0
2307,クロスキャット,3,5250.0,10.0,
2309,シミックホールディングス,1,9050.0,10.0,7.0
2311,エプコ,3,9050.0,10.0,
2315,ＳＪＩ,3,5250.0,10.0,
2317,システナ,1,5250.0,10.0,7.0
2321,ソフトフロント,4,5250.0,10.0,
2323,ｆｏｎｆｕｎ,3,5250.0,10.0,
2325,ＮＪＳ,1,9050.0,10.0,7.0
2326,デジタルアーツ,1,5250.0,10.0,7.0
2327,新日鉄住金ソリューションズ,1,5250.0,10.0,6.0
2329,東北新社,3,5250.0,10.0,
2330,フォーサイド,3,5250.0,10.0,
2331,綜合警備保障,1,9050.0,10.0,4.0
2332,クエスト,3,5250.0,10.0,
2335,キューブシステム,1,5250.0,10.0,7.0
2337,いちごグループホールディングス,1,8050.0,17.0,7.0
2338,ファステップス,6,5250.0,10.0,
2340,極楽湯,3,9050.0,10.0,
2341,アルバイトタイムス,3,9050.0,10.0,
2342,トランスジェニック,5,9050.0,10.0,
2344,平安レイサービス,3,9050.0,10.0,
2345,アイスタディ,6,5250.0,10.0,
2349,エヌアイデイ,3,5250.0,10.0,
2351,ＡＳＪ,5,5250.0,10.0,
2352,エイジア,5,5250.0,10.0,
2353,日本駐車場開発,1,8050.0,17.0,6.0
2354,安川情報システム,6,5250.0,10.0,
2359,コア,1,5250.0,10.0,7.0
2362,夢真ホールディングス,3,9050.0,10.0,
2369,メディビックグループ,5,9050.0,10.0,
2370,メディネット,5,9050.0,10.0,
2371,カカクコム,1,9050.0,10.0,4.0
2372,アイロムグループ,1,9050.0,10.0,7.0
2373,ケア２１,3,9050.0,10.0,
2374,セントケア・ホールディング,6,9050.0,10.0,
2375,スリープログループ,6,9050.0,10.0,
2376,サイネックス,6,9050.0,10.0,
2378,ルネサンス,1,9050.0,10.0,7.0
2379,ディップ,1,9050.0,10.0,6.0
2384,ＳＢＳホールディングス,1,5050.0,12.0,7.0
2385,総医研ホールディングス,5,9050.0,10.0,
2388,ウェッジホールディングス,4,7200.0,16.0,
2389,オプトホールディング,1,9050.0,10.0,7.0
2391,プラネット,3,9050.0,10.0,
2393,日本ケアサプライ,6,9050.0,10.0,
2395,新日本科学,1,9050.0,10.0,7.0
2397,ＤＮＡチップ研究所,6,9050.0,10.0,
2398,ツクイ,1,9050.0,10.0,6.0
2400,メッセージ,3,9050.0,10.0,
2402,アマナ,5,9050.0,10.0,
2404,鉄人化計画,6,9050.0,10.0,
2405,フジコー,6,9050.0,10.0,
2406,アルテ　サロン　ホールディングス,3,9050.0,10.0,
2408,ＫＧ情報,3,9050.0,10.0,
2410,キャリアデザインセンター,1,9050.0,10.0,7.0
2411,ゲンダイエージェンシー,3,5250.0,10.0,
2412,ベネフィット・ワン,6,9050.0,10.0,
2413,エムスリー,1,9050.0,10.0,4.0
2415,ヒューマンホールディングス,3,9050.0,10.0,
2417,ツヴァイ,6,9050.0,10.0,
2418,ツカダ・グローバルホールディング,1,9050.0,10.0,7.0
2424,ブラス,5,9050.0,10.0,
2425,ケアサービス,4,9050.0,10.0,
2427,アウトソーシング,1,9050.0,10.0,6.0
2428,ウェルネット,1,9050.0,10.0,7.0
2429,ワールドホールディングス,1,9050.0,10.0,
2432,ディー・エヌ・エー,1,9050.0,10.0,4.0
2433,博報堂ＤＹホールディングス,1,9050.0,10.0,4.0
2435,シダー,3,9050.0,10.0,
2436,共同ピーアール,3,9050.0,10.0,
2437,シンワアートオークション,3,9050.0,10.0,
2438,アスカネット,5,9050.0,10.0,
2440,ぐるなび,1,9050.0,10.0,6.0
2445,エスアールジータカミヤ,1,9050.0,10.0,7.0
2449,プラップジャパン,3,9050.0,10.0,
2452,コンピュータマインド,11,5250.0,10.0,
2453,ジャパンベストレスキューシステム,1,9050.0,10.0,7.0
2454,オールアバウト,3,9050.0,10.0,
2458,夢テクノロジー,3,9050.0,10.0,
2459,アウンコンサルティング,5,9050.0,10.0,
2461,ファンコミュニケーションズ,1,9050.0,10.0,6.0
2462,ジェイコムホールディングス,1,9050.0,10.0,7.0
2464,ビジネス・ブレークスルー,5,9050.0,10.0,
2468,フュートレック,5,9050.0,10.0,
2469,ヒビノ,3,9050.0,10.0,
2471,エスプール,3,9050.0,10.0,
2475,ＷＤＢホールディングス,1,9050.0,10.0,7.0
2477,比較．ｃｏｍ,5,9050.0,10.0,
2479,ジェイテック,4,9050.0,10.0,
2480,システム・ロケーション,3,9050.0,10.0,
2481,タウンニュース社,3,9050.0,10.0,
2483,翻訳センター,3,9050.0,10.0,
2484,夢の街創造委員会,3,5250.0,10.0,
2485,ティア,1,9050.0,10.0,7.0
2487,ＣＤＧ,6,9050.0,10.0,
2488,日本サード・パーティ,3,9050.0,10.0,
2489,アドウェイズ,5,9050.0,10.0,
2491,バリューコマース,1,9050.0,10.0,7.0
2492,インフォマート,1,9050.0,10.0,7.0
2493,イーサポートリンク,3,9050.0,10.0,
2497,ユナイテッド,5,9050.0,10.0,
2498,ＡＣＫグループ,3,9050.0,10.0,
2499,日本和装ホールディングス,6,9050.0,10.0,
2501,サッポロホールディングス,1,3050.0,1.0,4.0
2502,アサヒグループホールディングス,1,3050.0,1.0,2.0
2503,キリンホールディングス,1,3050.0,1.0,2.0
2531,宝ホールディングス,1,3050.0,1.0,4.0
2533,オエノンホールディングス,1,3050.0,1.0,7.0
2538,ジャパン・フード＆リカー・アライアンス,6,3050.0,1.0,
2540,養命酒製造,1,3050.0,1.0,7.0
2573,北海道コカ・コーラボトリング,6,3050.0,1.0,
2579,コカ・コーラウエスト,1,3050.0,1.0,4.0
2580,コカ・コーライーストジャパン,1,3050.0,1.0,4.0
2586,フルッタフルッタ,5,3050.0,1.0,
2587,サントリー食品インターナショナル,1,3050.0,1.0,4.0
2588,ウォーターダイレクト,6,3050.0,1.0,
2590,ダイドードリンコ,1,3050.0,1.0,6.0
2593,伊藤園,1,3050.0,1.0,4.0
25935,伊藤園 優先株式,1,3050.0,1.0,
2594,キーコーヒー,1,3050.0,1.0,7.0
2597,ユニカフェ,1,3050.0,1.0,7.0
2599,ジャパンフーズ,1,3050.0,1.0,7.0
2602,日清オイリオグループ,1,3050.0,1.0,6.0
2607,不二製油グループ本社,1,3050.0,1.0,4.0
2608,ボーソー油脂,6,3050.0,1.0,
2611,攝津製油,6,3050.0,1.0,
2612,かどや製油,1,3050.0,1.0,7.0
2613,Ｊオイルミルズ,1,3050.0,1.0,6.0
2651,ローソン,1,6100.0,14.0,4.0
2652,まんだらけ,6,6100.0,14.0,
2653,イオン九州,3,6100.0,14.0,
2654,アスモ,6,6050.0,13.0,
2655,マックスバリュ東北,6,6100.0,14.0,
2656,ベクター,3,6100.0,14.0,
2659,サンエー,1,6100.0,14.0,6.0
2662,ダイユーエイト,1,6100.0,14.0,7.0
2664,カワチ薬品,1,6100.0,14.0,6.0
2666,オートウェーブ,3,6100.0,14.0,
2667,イメージ　ワン,3,6050.0,13.0,
2668,タビオ,6,6050.0,13.0,
2669,カネ美食品,3,6100.0,14.0,
2670,エービーシー・マート,1,6100.0,14.0,4.0
2673,夢みつけ隊,3,6100.0,14.0,
2674,ハードオフコーポレーション,1,6100.0,14.0,7.0
2675,ダイナック,6,6100.0,14.0,
2676,高千穂交易,1,6050.0,13.0,7.0
2678,アスクル,1,6100.0,14.0,6.0
2681,ゲオホールディングス,1,6100.0,14.0,6.0
2683,魚喜,6,6100.0,14.0,
2685,アダストリア,1,6100.0,14.0,6.0
2686,ジーフット,1,6100.0,14.0,7.0
2687,シー・ヴイ・エス・ベイエリア,1,6100.0,14.0,7.0
2689,カワニシホールディングス,6,6050.0,13.0,
2692,伊藤忠食品,1,6050.0,13.0,7.0
2693,ＹＫＴ,3,6050.0,13.0,
2694,ジー・テイスト,3,6100.0,14.0,
2695,くらコーポレーション,1,6100.0,14.0,6.0
2698,キャンドゥ,1,6100.0,14.0,7.0
2700,木徳神糧,3,6050.0,13.0,
2702,日本マクドナルドホールディングス,3,6100.0,14.0,
2703,日本ライトン,3,6050.0,13.0,
2705,大戸屋ホールディングス,3,6100.0,14.0,
2706,ブロッコリー,3,3800.0,10.0,
2708,久世,3,6050.0,13.0,
2710,シーエスロジネット,3,6050.0,13.0,
2714,プラマテルズ,3,6050.0,13.0,
2715,エレマテック,1,6050.0,13.0,7.0
2719,キタムラ,6,6100.0,14.0,
2721,ジェイホールディングス,3,6050.0,13.0,
2722,アイケイ,3,6100.0,14.0,
2726,パル,1,6100.0,14.0,6.0
2729,ＪＡＬＵＸ,1,6050.0,13.0,7.0
2730,エディオン,1,6100.0,14.0,6.0
2733,あらた,1,6050.0,13.0,7.0
2734,サーラコーポレーション,1,6100.0,14.0,7.0
2735,ワッツ,1,6100.0,14.0,7.0
2736,サダマツ,3,6100.0,14.0,
2737,トーメンデバイス,1,6050.0,13.0,7.0
2742,ハローズ,1,6100.0,14.0,7.0
2743,ピクセルカンパニーズ,3,6050.0,13.0,
2747,北雄ラッキー,3,6100.0,14.0,
2749,ＪＰホールディングス,1,9050.0,10.0,7.0
2750,石光商事,3,6050.0,13.0,
2751,テンポスバスターズ,3,6050.0,13.0,
2752,フジオフードシステム,3,6100.0,14.0,
2753,あみやき亭,1,6100.0,14.0,7.0
2754,東葛ホールディングス,3,6100.0,14.0,
2760,東京エレクトロン　デバイス,1,6050.0,13.0,7.0
2761,トシン・グループ,3,6050.0,13.0,
2762,三光マーケティングフーズ,6,6100.0,14.0,
2763,エフティグループ,3,6050.0,13.0,
2764,ひらまつ,1,6100.0,14.0,7.0
2767,フィールズ,1,6050.0,13.0,7.0
2768,双日,1,6050.0,13.0,4.0
2769,ヴィレッジヴァンガードコーポレーション,3,6100.0,14.0,
2772,ゲンキー,1,6100.0,14.0,6.0
2773,ミューチュアル,3,6050.0,13.0,
2776,クリムゾン,3,6050.0,13.0,
2777,カッシーナ・イクスシー,3,6050.0,13.0,
2778,パレモ,3,6100.0,14.0,
2780,コメ兵,6,6100.0,14.0,
2782,セリア,3,6100.0,14.0,
2784,アルフレッサ　ホールディングス,1,6050.0,13.0,4.0
2786,サッポロドラッグストアー,1,6100.0,14.0,7.0
2788,アップルインターナショナル,6,6050.0,13.0,
2789,カルラ,3,6100.0,14.0,
2790,ナフコ,3,6100.0,14.0,
2791,大黒天物産,1,6100.0,14.0,7.0
2792,ハニーズ,1,6100.0,14.0,7.0
2795,日本プリメックス,3,6050.0,13.0,
2796,ファーマライズホールディングス,1,6100.0,14.0,7.0
2798,ワイズテーブルコーポレーション,6,6100.0,14.0,
2801,キッコーマン,1,3050.0,1.0,4.0
2802,味の素,1,3050.0,1.0,2.0
2804,ブルドックソース,6,3050.0,1.0,
2805,ヱスビー食品,6,3050.0,1.0,
2806,ユタカフーズ,6,3050.0,1.0,
2809,キユーピー,1,3050.0,1.0,4.0
2810,ハウス食品グループ本社,1,3050.0,1.0,4.0
2811,カゴメ,1,3050.0,1.0,4.0
2812,焼津水産化学工業,1,3050.0,1.0,7.0
2813,和弘食品,3,3050.0,1.0,
2814,佐藤食品工業,3,3050.0,1.0,
2815,アリアケジャパン,1,3050.0,1.0,6.0
2816,ダイショー,6,3050.0,1.0,
2817,ギャバン,3,3050.0,1.0,
2818,ピエトロ,1,3050.0,1.0,7.0
2819,エバラ食品工業,1,3050.0,1.0,7.0
2820,やまみ,3,3050.0,1.0,
2830,アヲハタ,6,3050.0,1.0,
2831,はごろもフーズ,6,3050.0,1.0,
2871,ニチレイ,1,3050.0,1.0,4.0
2872,セイヒョー,6,3050.0,1.0,
2874,横浜冷凍,1,6050.0,13.0,7.0
2875,東洋水産,1,3050.0,1.0,4.0
2876,ジェーシー・コムサ,3,3050.0,1.0,
2877,日東ベスト,3,3050.0,1.0,
2882,イートアンド,1,3050.0,1.0,7.0
2883,大冷,6,3050.0,1.0,
2884,ヨシムラ・フード・ホールディングス,5,3050.0,1.0,
2892,日本食品化工,6,3050.0,1.0,
2894,石井食品,6,3050.0,1.0,
2897,日清食品ホールディングス,1,3050.0,1.0,4.0
2899,永谷園ホールディングス,1,3050.0,1.0,7.0
2901,石垣食品,3,3050.0,1.0,
2903,シノブフーズ,6,3050.0,1.0,
2904,一正蒲鉾,1,3050.0,1.0,7.0
2905,オーケー食品工業,3,3050.0,1.0,
2907,あじかん,6,3050.0,1.0,
2908,フジッコ,1,3050.0,1.0,7.0
2910,ロック・フィールド,1,3050.0,1.0,7.0
2911,旭松食品,6,3050.0,1.0,
2914,日本たばこ産業,1,3050.0,1.0,1.0
2915,ケンコーマヨネーズ,1,3050.0,1.0,7.0
2916,仙波糖化工業,3,3050.0,1.0,
2917,大森屋,3,3050.0,1.0,
2918,わらべや日洋,1,3050.0,1.0,6.0
2922,なとり,1,3050.0,1.0,7.0
2923,サトウ食品工業,6,3050.0,1.0,
2924,イフジ産業,6,3050.0,1.0,
2925,ピックルスコーポレーション,3,3050.0,1.0,
2926,篠崎屋,6,3050.0,1.0,
2927,ＡＦＣＨＤアムスライフサイエンス,3,3050.0,1.0,
2929,ファーマフーズ,5,3050.0,1.0,
2930,北の達人コーポレーション,1,3050.0,1.0,7.0
2931,ユーグレナ,1,3050.0,1.0,6.0
3001,片倉工業,1,3100.0,4.0,7.0
3002,グンゼ,1,3100.0,4.0,6.0
3003,ヒューリック,1,8050.0,17.0,4.0
3004,神栄,1,6050.0,13.0,7.0
3010,価値開発,6,9050.0,10.0,
3011,バナーズ,6,6100.0,14.0,
3020,アプライド,3,6100.0,14.0,
3021,パシフィックネット,5,6100.0,14.0,
3022,山下医科器械,1,6050.0,13.0,7.0
3023,ラサ商事,1,6050.0,13.0,7.0
3024,クリエイト,3,6050.0,13.0,
3028,アルペン,1,6100.0,14.0,6.0
3030,ハブ,3,6100.0,14.0,
